Dur,Sport,Dport,sTos,dTos,TotPkts,SrcPkts,TotBytes,SrcBytes,Load,SrcLoad,SIntPkt,DIntPkt,Label,Proto_arp,Proto_rtcp,Proto_tcp,Proto_udp,State_CON,State_FIN,State_INT,State_REQ,State_RSP,State_RST
0.0,59734.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
0.0,53844.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
0.008303,49423.0,445.0,0.0,0.0,14,8,2651,1387,2185234.25,1169697.75,1.186143,1.5614,badrabbit,0,0,1,0,0,0,0,0,0,1
9.254714,54688.0,7411.0,0.0,21.36710210610504,29,29,5326,5326,4445.734375,4445.734375,341.569125,1092.382483608376,normal,0,0,0,1,0,0,0,1,0,0
0.0,55329.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
1.615033,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,594.4151,594.4151,807.5165,1092.382483608376,badrabbit,1,0,0,0,0,0,1,0,0,0
0.0,53884.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
9.999138,62262.0,7411.0,0.0,21.36710210610504,39,39,15194,15194,11845.02148,11845.02148,256.425359,1092.382483608376,normal,0,0,0,1,0,0,0,1,0,0
0.0,50460.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
9.999794,64485.0,7411.0,0.0,21.36710210610504,37,37,7642,7642,5948.922363,5948.922363,287.640156,1092.382483608376,normal,0,0,0,1,0,0,0,1,0,0
0.0,60165.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
0.001524,50138.0,445.0,0.0,0.0,5,3,564,312,1753280.875,1091863.5,4227.0795,6444.948,petya,0,0,1,0,0,0,0,0,0,1
0.0,57522.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
0.041738,49310.0,445.0,0.0,0.0,14,8,2699,1435,442762.0,240739.8594,5.962571,6.4566,badrabbit,0,0,1,0,0,0,0,0,0,1
1.526253,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,628.991394,628.991394,763.1265,1092.382483608376,petya,1,0,0,0,0,0,1,0,0,0
0.0,59698.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
0.0,52008.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,wannacry,0,0,1,0,0,0,0,1,0,0
0.0,52081.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
6.997222,56818.0,53.0,0.0,21.36710210610504,4,4,320,320,274.394623,274.394623,2332.40725,1092.382483608376,normal,0,0,0,1,0,0,1,0,0,0
0.0,54781.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
0.124509,49410.0,445.0,0.0,0.0,14,8,2651,1387,145724.4063,78002.39063,17.787,24.300801,badrabbit,0,0,1,0,0,0,0,0,0,1
0.0,54606.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
0.0,51518.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,wannacry,0,0,1,0,0,0,0,1,0,0
9.999823,39562.0,7411.0,0.0,21.36710210610504,33,33,5878,5878,4560.081055,4560.081055,313.198969,1092.382483608376,normal,0,0,0,1,0,0,0,1,0,0
0.000395,55679.49116581868,3646.500618270504,0.0,21.36710210610504,2,1,102,60,0.0,0.0,863.4580657838509,1092.382483608376,normal,1,0,0,0,1,0,0,0,0,0
0.0,57716.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
0.0,49815.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,wannacry,0,0,1,0,0,0,0,1,0,0
0.201606,50404.0,445.0,0.0,0.0,4,2,554,206,10991.73633,4091.583984,201.389,0.44,petya,0,0,1,0,1,0,0,0,0,0
1.623614,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,591.27356,591.27356,811.807,1092.382483608376,badrabbit,1,0,0,0,0,0,1,0,0,0
0.0,52135.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
0.0,63337.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,wannacry,0,0,1,0,0,0,0,1,0,0
0.0,59274.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
9.417691,57247.0,7410.0,0.0,21.36710210610504,20,20,2160,2160,1743.102417,1743.102417,500.341094,1092.382483608376,normal,0,0,0,1,0,0,0,1,0,0
9.112475,61114.0,7410.0,0.0,21.36710210610504,20,20,2160,2160,1801.486328,1801.486328,503.774094,1092.382483608376,normal,0,0,0,1,0,0,0,1,0,0
0.0,64070.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,wannacry,0,0,1,0,0,0,0,1,0,0
0.0,57528.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
1.834702,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,523.245728,523.245728,917.351,1092.382483608376,badrabbit,1,0,0,0,0,0,1,0,0,0
0.21341,49549.0,445.0,0.0,0.0,4,2,554,206,10383.76856,3940.736084,4945.987,4944.049,badrabbit,0,0,1,0,1,0,0,0,0,0
9.458763,44928.0,11160.0,0.0,21.36710210610504,20,20,2160,2160,1735.533447,1735.533447,501.97975,1092.382483608376,normal,0,0,0,1,0,0,0,1,0,0
9.817729,61114.0,7411.0,0.0,21.36710210610504,40,40,14652,14652,11640.98145,11640.98145,249.895047,1092.382483608376,normal,0,0,0,1,0,0,0,1,0,0
0.0,60214.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
1.625803,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,590.477417,590.477417,812.9015,1092.382483608376,petya,1,0,0,0,0,0,1,0,0,0
9.025871,60786.0,7410.0,0.0,21.36710210610504,20,20,2160,2160,1818.771729,1818.771729,500.361906,1092.382483608376,normal,0,0,0,1,0,0,0,1,0,0
1.654884,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,580.101074,580.101074,827.442,1092.382483608376,badrabbit,1,0,0,0,0,0,1,0,0,0
0.0,65380.0,5355.0,0.0,21.36710210610504,1,1,63,63,0.0,0.0,863.4580657838509,1092.382483608376,normal,0,0,0,1,0,0,1,0,0,0
1.557366,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,616.425415,616.425415,778.683,1092.382483608376,petya,1,0,0,0,0,0,1,0,0,0
9.423676,39562.0,7410.0,0.0,21.36710210610504,20,20,2160,2160,1741.995483,1741.995483,501.64375,1092.382483608376,normal,0,0,0,1,0,0,0,1,0,0
0.000211,55679.49116581868,3646.500618270504,0.0,21.36710210610504,2,1,120,60,0.0,0.0,863.4580657838509,1092.382483608376,normal,1,0,0,0,1,0,0,0,0,0
1.690975,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,567.719849,567.719849,845.4875,1092.382483608376,badrabbit,1,0,0,0,0,0,1,0,0,0
0.0,62413.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,wannacry,0,0,1,0,0,0,0,1,0,0
0.0,56480.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
0.0,55679.49116581868,3646.500618270504,0.0,21.36710210610504,1,1,60,60,0.0,0.0,1000.879,1092.382483608376,petya,1,0,0,0,0,0,1,0,0,0
9.340229,40688.0,11160.0,0.0,21.36710210610504,20,20,2160,2160,1757.558594,1757.558594,507.013562,1092.382483608376,normal,0,0,0,1,0,0,0,1,0,0
0.0,55529.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,wannacry,0,0,1,0,0,0,0,1,0,0
0.0,58844.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,wannacry,0,0,1,0,0,0,0,1,0,0
0.0,56376.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,wannacry,0,0,1,0,0,0,0,1,0,0
9.999871,44928.0,11161.0,0.0,21.36710210610504,38,38,9908,9908,7718.499512,7718.499512,266.924312,1092.382483608376,normal,0,0,0,1,0,0,0,1,0,0
0.0,51702.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,wannacry,0,0,1,0,0,0,0,1,0,0
0.005494,49490.0,445.0,0.0,0.0,14,8,2651,1387,3302512.0,1767746.625,0.784857,1.0246,petya,0,0,1,0,0,0,0,0,0,1
0.0,58091.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,wannacry,0,0,1,0,0,0,0,1,0,0
0.03895,49415.0,445.0,0.0,0.0,14,8,2651,1387,465828.0,249345.3125,5.564286,7.6266,badrabbit,0,0,1,0,0,0,0,0,0,1
0.0,49308.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,wannacry,0,0,1,0,0,0,0,1,0,0
1.526237,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,628.997986,628.997986,763.1185,1092.382483608376,petya,1,0,0,0,0,0,1,0,0,0
1.625809,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,590.475281,590.475281,812.9045,1092.382483608376,petya,1,0,0,0,0,0,1,0,0,0
0.001092,50404.0,445.0,0.0,0.0,5,3,564,312,2446886.25,1523809.5,3509.337,5364.4185,petya,0,0,1,0,0,0,0,0,0,1
0.0,60471.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
0.0,53705.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
1.625641,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,590.536316,590.536316,812.8205,1092.382483608376,petya,1,0,0,0,0,0,1,0,0,0
0.0,51943.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
0.0,52183.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
9.506301,56822.0,11160.0,0.0,21.36710210610504,21,21,2270,2270,1819.424805,1819.424805,489.553094,1092.382483608376,normal,0,0,0,1,0,0,0,1,0,0
0.0008,49214.0,445.0,0.0,0.0,5,3,564,312,3340000.0,2080000.0,4933.307,7500.218,petya,0,0,1,0,0,0,0,0,0,1
0.0,53431.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
0.0,52781.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,wannacry,0,0,1,0,0,0,0,1,0,0
1.648195,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,582.455322,582.455322,824.0975,1092.382483608376,badrabbit,1,0,0,0,0,0,1,0,0,0
0.0,63357.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,wannacry,0,0,1,0,0,0,0,1,0,0
0.0,61678.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,wannacry,0,0,1,0,0,0,0,1,0,0
0.0,57298.0,53.0,0.0,21.36710210610504,1,1,77,77,0.0,0.0,18154.106,1092.382483608376,normal,0,0,0,1,0,0,0,1,0,0
1.7488,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,548.947815,548.947815,874.4,1092.382483608376,badrabbit,1,0,0,0,0,0,1,0,0,0
1.536864,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,624.648621,624.648621,768.432,1092.382483608376,petya,1,0,0,0,0,0,1,0,0,0
0.0,55739.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
0.0,56001.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
1.52319,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,630.256226,630.256226,761.595,1092.382483608376,petya,1,0,0,0,0,0,1,0,0,0
0.0,54160.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,wannacry,0,0,1,0,0,0,0,1,0,0
0.0,53651.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
0.0,59293.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
0.0,60155.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
0.0,49924.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,wannacry,0,0,1,0,0,0,0,1,0,0
0.0,52313.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
9.576124,62267.0,11160.0,0.0,21.36710210610504,20,20,2160,2160,1714.263428,1714.263428,500.868063,1092.382483608376,normal,0,0,0,1,0,0,0,1,0,0
9.508223,64485.0,7411.0,0.0,21.36710210610504,37,37,7974,7974,6528.244141,6528.244141,283.945906,1092.382483608376,normal,0,0,0,1,0,0,0,1,0,0
9.999936,64485.0,7411.0,0.0,21.36710210610504,43,43,8682,8682,6784.843262,6784.843262,244.184344,1092.382483608376,normal,0,0,0,1,0,0,0,1,0,0
9.908384,56552.0,7410.0,0.0,21.36710210610504,20,20,2160,2160,1656.778687,1656.778687,505.524938,1092.382483608376,normal,0,0,0,1,0,0,0,1,0,0
0.0,52877.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,wannacry,0,0,1,0,0,0,0,1,0,0
1.858173,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,516.636475,516.636475,929.0865,1092.382483608376,powerghost,1,0,0,0,0,0,1,0,0,0
0.091677,49288.0,445.0,0.0,0.0,14,8,2699,1435,201577.2656,109602.1875,13.096714,16.4106,badrabbit,0,0,1,0,0,0,0,0,0,1
9.999181,58806.0,7411.0,0.0,21.36710210610504,120,120,68162,68162,54079.62891,54079.62891,94.342664,1092.382483608376,normal,0,0,0,1,0,0,0,1,0,0
1.638412,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,585.933228,585.933228,819.206,1092.382483608376,petya,1,0,0,0,0,0,1,0,0,0
1.625726,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,590.505432,590.505432,812.863,1092.382483608376,petya,1,0,0,0,0,0,1,0,0,0
0.0,50988.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,wannacry,0,0,1,0,0,0,0,1,0,0
0.014048,49384.0,445.0,0.0,0.0,14,8,2651,1387,1291571.75,691344.0,2.006857,2.6454,badrabbit,0,0,1,0,0,0,0,0,0,1
9.093325,64451.0,7410.0,0.0,21.36710210610504,20,20,2160,2160,1805.280273,1805.280273,500.296156,1092.382483608376,normal,0,0,0,1,0,0,0,1,0,0
0.0,56689.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
0.000205,55679.49116581868,3646.500618270504,0.0,21.36710210610504,2,1,102,42,0.0,0.0,863.4580657838509,1092.382483608376,normal,1,0,0,0,1,0,0,0,0,0
0.0,55539.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
1.63846,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,585.916016,585.916016,819.23,1092.382483608376,petya,1,0,0,0,0,0,1,0,0,0
0.0,57377.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
9.723386,64451.0,7410.0,0.0,21.36710210610504,20,20,2160,2160,1688.300781,1688.300781,500.779406,1092.382483608376,normal,0,0,0,1,0,0,0,1,0,0
0.03757,49417.0,445.0,0.0,0.0,14,8,2651,1387,482938.5313,258504.125,5.367143,7.3778,badrabbit,0,0,1,0,0,0,0,0,0,1
9.506345,40965.0,7400.0,0.0,21.36710210610504,23,23,5050,5050,4065.495361,4065.495361,422.712531,1092.382483608376,normal,0,0,0,1,0,0,0,1,0,0
1.751766,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,548.018433,548.018433,875.883,1092.382483608376,petya,1,0,0,0,0,0,1,0,0,0
0.0,57033.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,wannacry,0,0,1,0,0,0,0,1,0,0
2.999869,50834.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
0.0,49280.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,wannacry,0,0,1,0,0,0,0,1,0,0
1.661871,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,577.66217,577.66217,830.9355,1092.382483608376,badrabbit,1,0,0,0,0,0,1,0,0,0
0.0,53572.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
0.212677,49240.0,445.0,0.0,0.0,3,2,388,206,3874.419922,3874.419922,212.677,1092.382483608376,badrabbit,0,0,1,0,1,0,0,0,0,0
0.0,53054.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,wannacry,0,0,1,0,0,0,0,1,0,0
1.632431,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,588.079956,588.079956,816.2155,1092.382483608376,petya,1,0,0,0,0,0,1,0,0,0
0.0,54117.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
1.527173,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,628.612488,628.612488,763.5865,1092.382483608376,petya,1,0,0,0,0,0,1,0,0,0
1.744826,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,550.19812,550.19812,872.413,1092.382483608376,petya,1,0,0,0,0,0,1,0,0,0
0.0,51306.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
0.0,63663.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,wannacry,0,0,1,0,0,0,0,1,0,0
0.0,50312.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
9.400499,62262.0,7410.0,0.0,21.36710210610504,20,20,2160,2160,1746.290161,1746.290161,500.826156,1092.382483608376,normal,0,0,0,1,0,0,0,1,0,0
1.559598,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,615.543274,615.543274,779.799,1092.382483608376,petya,1,0,0,0,0,0,1,0,0,0
0.0,61032.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,wannacry,0,0,1,0,0,0,0,1,0,0
9.774012,63613.0,7411.0,0.0,21.36710210610504,13,13,1778,1778,1343.972168,1343.972168,835.950375,1092.382483608376,normal,0,0,0,1,0,0,0,1,0,0
0.0,52793.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,wannacry,0,0,1,0,0,0,0,1,0,0
1.684955,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,569.748169,569.748169,842.4775,1092.382483608376,badrabbit,1,0,0,0,0,0,1,0,0,0
9.999916,62262.0,7411.0,0.0,21.36710210610504,47,47,15490,15490,12128.90137,12128.90137,214.37275,1092.382483608376,normal,0,0,0,1,0,0,0,1,0,0
0.000975,49215.0,445.0,0.0,0.0,5,3,564,312,2740513.0,1706666.75,3598.07,5500.1305,normal,0,0,1,0,0,0,0,0,0,1
0.0,51817.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
0.0,61027.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,wannacry,0,0,1,0,0,0,0,1,0,0
0.049644,49392.0,445.0,0.0,0.0,14,8,2651,1387,365482.2188,195632.9063,7.092,9.3468,badrabbit,0,0,1,0,0,0,0,0,0,1
0.0,62032.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,wannacry,0,0,1,0,0,0,0,1,0,0
1.525077,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,629.47644,629.47644,762.5385,1092.382483608376,petya,1,0,0,0,0,0,1,0,0,0
0.0,49556.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
0.0,57722.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
0.0,54294.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,wannacry,0,0,1,0,0,0,0,1,0,0
1.775649,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,540.6474,540.6474,887.8245,1092.382483608376,badrabbit,1,0,0,0,0,0,1,0,0,0
0.0,63961.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,wannacry,0,0,1,0,0,0,0,1,0,0
0.0,57015.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,wannacry,0,0,1,0,0,0,0,1,0,0
0.0,54028.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,wannacry,0,0,1,0,0,0,0,1,0,0
0.0,60432.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,wannacry,0,0,1,0,0,0,0,1,0,0
9.449423,65044.0,7410.0,0.0,21.36710210610504,20,20,2160,2160,1737.248901,1737.248901,501.095156,1092.382483608376,normal,0,0,0,1,0,0,0,1,0,0
9.390119,60930.0,7411.0,0.0,21.36710210610504,47,47,11102,11102,9257.390625,9257.390625,221.048922,1092.382483608376,normal,0,0,0,1,0,0,0,1,0,0
1.630857,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,588.647583,588.647583,815.4285,1092.382483608376,badrabbit,1,0,0,0,0,0,1,0,0,0
0.0,56169.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
9.000053,56822.0,11161.0,0.0,21.36710210610504,13,13,1778,1778,1459.546875,1459.546875,846.119937,1092.382483608376,normal,0,0,0,1,0,0,0,1,0,0
0.018284,49284.0,445.0,0.0,0.0,14,8,2422,1435,909647.75,549551.5,2.612,3.3262,badrabbit,0,0,1,0,0,0,0,0,0,1
0.200813,49699.0,445.0,0.0,0.0,3,2,388,206,4103.320312,4103.320312,200.813,1092.382483608376,badrabbit,0,0,1,0,1,0,0,0,0,0
9.522983,64454.0,7400.0,0.0,21.36710210610504,23,23,4930,4930,3961.783936,3961.783936,435.840875,1092.382483608376,normal,0,0,0,1,0,0,0,1,0,0
1.647235,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,582.7948,582.7948,823.6175,1092.382483608376,badrabbit,1,0,0,0,0,0,1,0,0,0
1.638404,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,585.936035,585.936035,819.202,1092.382483608376,petya,1,0,0,0,0,0,1,0,0,0
0.0,52374.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
1.648149,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,582.471619,582.471619,824.0745,1092.382483608376,badrabbit,1,0,0,0,0,0,1,0,0,0
0.0,53444.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
0.000103,55679.49116581868,3646.500618270504,0.0,21.36710210610504,2,1,102,60,0.0,0.0,863.4580657838509,1092.382483608376,normal,1,0,0,0,1,0,0,0,0,0
0.0,55957.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
0.0,50571.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
0.0,57596.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,wannacry,0,0,1,0,0,0,0,1,0,0
0.001109,49735.0,445.0,0.0,0.0,5,3,564,312,2409378.0,1500450.875,3539.77075,5408.0085,badrabbit,0,0,1,0,0,0,0,0,0,1
0.0,60204.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,wannacry,0,0,1,0,0,0,0,1,0,0
0.0,53022.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
